S_no,Year,Month,Day,Date,WD,Hour,Minute_30,Place1,Place2,Ventilation1,Ventilation2,Activity1,Activity2,AP1,AP2,AP3,Sensor
LA014,2018,10,17,3,1,5,2,1,0,2,0,1,0,0,0,0,1
LA014,2018,10,17,3,1,6,1,1,0,2,0,1,0,0,0,0,1
LA014,2018,10,17,3,1,6,2,1,0,2,0,1,0,0,0,0,1
LA014,2018,10,17,3,1,7,1,1,0,2,0,1,0,0,0,0,1
LA014,2018,10,17,3,1,7,2,1,0,2,0,8,10,0,0,0,1
LA014,2018,10,17,3,1,8,1,1,0,2,0,10,0,5,0,0,1
LA014,2018,10,17,3,1,8,2,1,0,2,0,10,0,5,0,0,1
LA014,2018,10,17,3,1,9,1,1,0,2,0,5,10,5,8,0,1
LA014,2018,10,17,3,1,9,2,1,0,2,0,5,10,5,8,0,1
LA014,2018,10,17,3,1,10,1,1,0,2,0,10,0,5,8,0,1
LA014,2018,10,17,3,1,10,2,1,0,2,0,10,0,5,8,0,1
LA014,2018,10,17,3,1,11,1,1,0,2,0,10,0,5,8,0,1
LA020,2018,10,23,1,-999,14,1,1,0,3,0,10,0,0,0,0,0
LA020,2018,10,23,1,-999,14,2,1,0,3,0,10,64,0,0,0,1
LA020,2018,10,23,1,-999,17,1,1,0,3,0,4,0,2,0,0,0
LA020,2018,10,23,1,-999,17,2,1,0,3,0,4,0,2,0,0,0
LA020,2018,10,23,1,-999,18,1,1,0,3,0,4,0,2,0,0,0
LA020,2018,10,23,1,-999,18,2,1,0,3,0,4,0,2,0,0,0
LA020,2018,10,23,1,-999,19,1,1,0,3,0,8,0,0,0,0,0
LA020,2018,10,23,1,-999,20,1,20,0,9,0,7,7,0,0,0,1
LA020,2018,10,23,1,-999,22,1,1,0,1,0,9,0,0,0,0,1
LA020,2018,10,23,1,-999,22,2,1,0,1,0,9,0,0,0,0,1
LA020,2018,10,23,1,-999,23,1,1,0,3,0,1,0,0,0,0,1
LA020,2018,10,23,1,-999,23,2,1,0,3,0,1,0,0,0,0,1
LA020,2018,10,24,2,-999,0,1,1,0,3,0,1,0,0,0,0,1
LA020,2018,10,24,2,-999,0,2,1,0,1,0,1,0,0,0,0,0
LA020,2018,10,24,2,-999,1,1,1,0,1,0,1,0,0,0,0,0
LA020,2018,10,24,2,-999,1,2,1,0,1,0,1,0,0,0,0,0
LA020,2018,10,24,2,-999,2,1,1,0,1,0,1,0,0,0,0,0
LA020,2018,10,24,2,-999,2,2,1,0,1,0,1,0,0,0,0,0
LA020,2018,10,24,2,-999,3,1,1,0,1,0,1,0,0,0,0,0
LA020,2018,10,24,2,-999,3,2,1,0,1,0,1,0,0,0,0,0
LA020,2018,10,24,2,-999,4,1,1,0,1,0,1,0,0,0,0,0
LA020,2018,10,24,2,-999,4,2,1,0,1,0,1,0,0,0,0,0
LA020,2018,10,24,2,-999,5,1,1,0,1,0,1,0,0,0,0,0
LA020,2018,10,24,2,-999,5,2,1,0,1,0,1,0,0,0,0,0
LA020,2018,10,24,2,-999,6,1,1,0,1,0,1,0,0,0,0,0
LA020,2018,10,24,2,-999,6,2,1,0,1,0,1,0,0,0,0,0
LA020,2018,10,24,2,-999,7,1,1,0,3,0,1,11,0,0,0,0
LA020,2018,10,24,2,-999,7,2,1,0,3,0,1,0,0,0,0,0
LA020,2018,10,24,2,-999,8,1,1,0,3,0,1,0,0,0,0,0
LA020,2018,10,24,2,-999,8,2,22,0,9,0,11,0,2,0,0,0
LA020,2018,10,24,2,-999,9,1,1,0,3,0,8,0,0,0,0,1
LA020,2018,10,24,2,-999,9,2,1,0,3,0,11,0,0,0,0,-999
LA020,2018,10,24,2,-999,10,1,1,0,3,0,11,0,0,0,0,-999
LA020,2018,10,24,2,-999,10,2,1,0,3,0,11,0,0,0,0,-999
LA020,2018,10,24,2,-999,11,1,10,0,9,0,6,0,0,0,0,1
LA020,2018,10,24,2,-999,11,2,17,0,9,0,6,0,0,0,0,1
LA020,2018,10,24,2,-999,12,1,10,0,9,0,2,0,0,0,0,1
LA020,2018,10,24,2,-999,12,2,1,0,3,0,4,11,2,0,0,0
LA020,2018,10,24,2,-999,13,1,1,0,3,0,8,0,0,0,0,0
LA020,2018,10,24,2,-999,13,2,1,0,3,0,11,0,0,0,0,0
LA020,2018,10,24,2,-999,14,1,1,0,1,0,7,0,0,0,0,0
LA020,2018,10,24,2,-999,14,2,1,0,3,0,10,0,0,0,0,1
LA020,2018,10,24,2,-999,15,1,1,0,3,0,10,0,0,0,0,1
LA020,2018,10,24,2,-999,15,2,1,0,3,0,10,0,0,0,0,1
LA020,2018,10,24,2,-999,16,1,10,0,9,0,6,0,0,0,0,1
LA020,2018,10,24,2,-999,16,2,1,0,3,0,11,0,0,0,0,1
LA020,2018,10,24,2,-999,17,1,1,0,3,0,4,0,2,0,0,1
LA020,2018,10,24,2,-999,17,2,1,0,3,0,4,0,2,0,0,1
LA020,2018,10,24,2,-999,18,1,1,0,3,0,4,0,2,0,0,1
LA020,2018,10,24,2,-999,18,2,1,0,3,0,4,0,0,0,0,1
LA020,2018,10,24,2,-999,19,1,1,0,3,0,4,0,0,0,0,1
LA020,2018,10,24,2,-999,19,2,1,0,3,0,4,0,0,0,0,1
LA020,2018,10,24,2,-999,20,1,1,0,3,0,8,0,0,0,0,1
LA020,2018,10,24,2,-999,20,2,20,0,9,0,7,0,0,0,0,1
LA020,2018,10,24,2,-999,21,1,20,0,9,0,7,0,0,0,0,1
LA020,2018,10,24,2,-999,21,2,1,0,3,0,9,0,0,0,0,1
LA020,2018,10,24,2,-999,22,1,1,0,3,0,4,0,2,0,0,1
LA020,2018,10,24,2,-999,22,2,1,0,3,0,4,0,2,0,0,1
LA020,2018,10,24,2,-999,23,1,1,0,3,0,10,0,0,0,0,1
LA020,2018,10,24,2,-999,23,2,1,0,3,0,10,0,0,0,0,1
LA020,2018,10,25,3,-999,0,1,1,0,3,0,10,0,0,0,0,1
LA020,2018,10,25,3,-999,0,2,1,0,3,0,10,0,0,0,0,1
LA020,2018,10,25,3,-999,1,1,1,0,1,0,1,0,0,0,0,1
LA020,2018,10,25,3,-999,1,2,1,0,1,0,1,0,0,0,0,1
LA020,2018,10,25,3,-999,2,1,1,0,1,0,1,0,0,0,0,1
LA020,2018,10,25,3,-999,2,2,1,0,1,0,1,0,0,0,0,1
LA020,2018,10,25,3,-999,3,1,1,0,1,0,1,0,0,0,0,1
LA020,2018,10,25,3,-999,3,2,1,0,1,0,1,0,0,0,0,1
LA020,2018,10,25,3,-999,4,1,1,0,1,0,1,0,0,0,0,1
LA020,2018,10,25,3,-999,4,2,1,0,1,0,1,0,0,0,0,1
LA020,2018,10,25,3,-999,5,1,1,0,1,0,1,0,0,0,0,1
LA020,2018,10,25,3,-999,5,2,1,0,1,0,1,0,0,0,0,1
LA020,2018,10,25,3,-999,6,1,1,0,1,0,1,0,0,0,0,1
LA020,2018,10,25,3,-999,6,2,1,0,1,0,1,0,0,0,0,1
LA020,2018,10,25,3,-999,7,1,1,0,1,0,1,0,0,0,0,1
LA020,2018,10,25,3,-999,7,2,1,0,1,0,1,0,0,0,0,1
LA020,2018,10,25,3,-999,8,1,1,0,1,0,1,0,0,0,0,1
LA020,2018,10,25,3,-999,8,2,1,0,3,0,9,8,0,0,0,1
LA020,2018,10,25,3,-999,9,1,1,0,3,0,11,0,0,0,0,1
LA020,2018,10,25,3,-999,9,2,1,0,1,0,1,0,0,0,0,1
LA020,2018,10,25,3,-999,10,1,1,0,1,0,1,0,0,0,0,1
LA020,2018,10,25,3,-999,10,2,10,0,9,0,2,0,1,0,0,1
LA020,2018,10,25,3,-999,11,1,6,0,4,0,64,0,0,0,0,1
LA020,2018,10,25,3,-999,11,2,6,0,4,0,64,0,0,0,0,1
LA020,2018,10,25,3,-999,12,1,10,0,9,0,2,0,1,0,0,1
LA020,2018,10,25,3,-999,12,2,1,0,3,0,11,4,2,0,0,1
LA020,2018,10,25,3,-999,13,1,1,0,3,0,8,10,0,0,0,1
LA020,2018,10,25,3,-999,13,2,1,0,3,0,11,0,0,0,0,1
LA020,2018,10,25,3,-999,14,1,1,0,3,0,10,0,0,0,0,1
LA020,2018,10,25,3,-999,14,2,1,0,3,0,10,0,0,0,0,1
LA020,2018,10,25,3,-999,15,1,10,0,9,0,10,0,0,0,0,1
LA020,2018,10,25,3,-999,15,2,10,0,9,0,10,0,0,0,0,1
LA020,2018,10,25,3,-999,16,1,1,0,3,0,10,0,0,0,0,1
LA020,2018,10,25,3,-999,16,2,1,0,3,0,10,0,0,0,0,1
LA020,2018,10,25,3,-999,17,1,1,0,3,0,4,0,0,0,0,1
LA020,2018,10,25,3,-999,17,2,1,0,3,0,4,0,2,0,0,1
LA020,2018,10,25,3,-999,18,1,1,0,3,0,4,0,2,0,0,1
LA020,2018,10,25,3,-999,18,2,1,0,3,0,4,0,2,0,0,1
LA020,2018,10,25,3,-999,19,1,1,0,3,0,11,0,0,0,0,1
LA020,2018,10,25,3,-999,19,2,1,0,3,0,11,0,0,0,0,1
LA020,2018,10,25,3,-999,20,1,1,0,3,0,8,0,0,0,0,1
LA020,2018,10,25,3,-999,20,2,20,0,9,0,7,0,0,1,0,1
LA020,2018,10,25,3,-999,21,1,20,0,9,0,7,0,0,0,0,1
LA020,2018,10,25,3,-999,21,2,1,0,3,0,9,0,0,0,0,1
LA020,2018,10,25,3,-999,22,1,1,0,3,0,10,0,0,0,0,1
LA020,2018,10,25,3,-999,22,2,1,0,3,0,10,0,0,0,0,1
LA020,2018,10,25,3,-999,23,1,1,0,3,0,10,0,0,0,0,1
LA020,2018,10,25,3,-999,23,2,1,0,3,0,10,0,0,0,0,1
LA020,2018,10,26,4,-999,0,1,1,0,1,0,1,0,0,0,0,1
LA020,2018,10,26,4,-999,0,2,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,22,1,1,14,2,1,0,3,0,10,0,0,0,0,0
LA021,2018,10,22,1,1,15,1,1,0,3,0,10,0,0,0,0,1
LA021,2018,10,22,1,1,15,2,2,0,2,0,10,0,0,0,0,1
LA021,2018,10,22,1,1,16,1,2,0,2,0,10,0,0,0,0,1
LA021,2018,10,22,1,1,16,2,2,0,2,0,10,0,0,0,0,1
LA021,2018,10,22,1,1,17,1,1,0,3,0,10,0,0,0,0,1
LA021,2018,10,22,1,1,17,2,16,0,9,0,2,7,1,0,0,1
LA021,2018,10,22,1,1,18,1,21,0,9,0,7,10,0,0,0,1
LA021,2018,10,22,1,1,18,2,1,0,3,0,10,0,0,0,0,1
LA021,2018,10,22,1,1,19,1,1,0,3,0,10,0,0,0,0,1
LA021,2018,10,22,1,1,19,2,1,0,3,0,10,0,0,0,0,1
LA021,2018,10,22,1,1,20,1,1,0,3,0,10,0,0,0,0,1
LA021,2018,10,22,1,1,20,2,8,0,4,0,6,0,0,0,0,1
LA021,2018,10,22,1,1,21,1,8,0,4,0,6,0,0,0,0,1
LA021,2018,10,22,1,1,21,2,1,0,3,0,10,0,0,0,0,1
LA021,2018,10,22,1,1,22,1,1,0,3,0,10,0,0,0,0,1
LA021,2018,10,22,1,1,22,2,1,0,3,0,10,0,0,0,0,1
LA021,2018,10,22,1,1,23,1,1,0,3,0,10,0,0,0,0,1
LA021,2018,10,22,1,1,23,2,1,0,3,0,10,0,0,0,0,1
LA021,2018,10,23,2,1,0,1,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,23,2,1,0,2,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,23,2,1,1,1,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,23,2,1,1,2,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,23,2,1,2,1,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,23,2,1,2,2,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,23,2,1,3,1,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,23,2,1,3,2,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,23,2,1,4,1,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,23,2,1,4,2,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,23,2,1,5,1,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,23,2,1,5,2,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,23,2,1,6,1,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,23,2,1,6,2,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,23,2,1,7,1,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,23,2,1,7,2,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,23,2,1,8,1,1,0,3,0,11,0,0,0,0,1
LA021,2018,10,23,2,1,8,2,1,0,3,0,5,11,5,0,0,1
LA021,2018,10,23,2,1,9,1,1,0,3,0,5,11,5,0,0,1
LA021,2018,10,23,2,1,9,2,1,0,3,0,10,11,0,0,0,1
LA021,2018,10,23,2,1,10,1,1,0,3,0,10,11,0,0,0,1
LA021,2018,10,23,2,1,10,2,1,0,3,0,10,11,0,0,0,1
LA021,2018,10,23,2,1,11,1,22,0,9,0,10,6,0,0,0,1
LA021,2018,10,23,2,1,11,2,22,0,9,0,10,6,0,0,0,1
LA021,2018,10,23,2,1,12,1,22,0,9,0,10,6,0,0,0,1
LA021,2018,10,23,2,1,12,2,22,0,9,0,10,0,0,0,0,1
LA021,2018,10,23,2,1,13,1,1,0,3,0,8,10,0,0,0,1
LA021,2018,10,23,2,1,13,2,1,0,3,0,8,10,0,0,0,1
LA021,2018,10,23,2,1,14,1,22,0,9,0,11,0,0,0,0,1
LA021,2018,10,23,2,1,14,2,22,0,9,0,11,0,0,11,0,1
LA021,2018,10,23,2,1,15,1,2,0,1,0,10,0,0,0,0,1
LA021,2018,10,23,2,1,15,2,2,0,1,0,10,0,0,0,0,1
LA021,2018,10,23,2,1,16,1,2,0,1,0,10,0,0,0,0,1
LA021,2018,10,23,2,1,16,2,2,0,1,0,10,0,0,0,0,1
LA021,2018,10,23,2,1,17,1,8,0,4,0,6,0,0,0,0,1
LA021,2018,10,23,2,1,17,2,1,0,3,0,5,4,0,0,0,1
LA021,2018,10,23,2,1,18,1,1,0,3,0,5,4,0,0,0,1
LA021,2018,10,23,2,1,18,2,1,0,3,0,10,0,0,0,0,1
LA021,2018,10,23,2,1,19,1,63,0,9,0,6,0,0,0,0,1
LA021,2018,10,23,2,1,19,2,63,0,9,0,11,0,1,11,0,1
LA021,2018,10,23,2,1,20,1,1,0,3,0,8,10,0,0,0,1
LA021,2018,10,23,2,1,20,2,1,0,3,0,8,10,0,0,0,1
LA021,2018,10,23,2,1,21,1,8,0,4,0,6,10,0,0,0,1
LA021,2018,10,23,2,1,21,2,8,0,4,0,6,10,0,0,0,1
LA021,2018,10,23,2,1,22,1,8,0,4,0,6,10,0,0,0,1
LA021,2018,10,23,2,1,22,2,1,0,3,0,9,0,0,0,0,1
LA021,2018,10,23,2,1,23,1,1,0,3,0,10,0,0,0,0,1
LA021,2018,10,23,2,1,23,2,1,0,3,0,10,0,0,0,0,1
LA021,2018,10,24,3,1,0,1,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,24,3,1,0,2,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,24,3,1,1,1,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,24,3,1,1,2,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,24,3,1,2,1,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,24,3,1,2,2,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,24,3,1,3,1,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,24,3,1,3,2,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,24,3,1,4,1,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,24,3,1,4,2,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,24,3,1,5,1,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,24,3,1,5,2,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,24,3,1,6,1,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,24,3,1,6,2,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,24,3,1,7,1,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,24,3,1,7,2,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,24,3,1,8,1,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,24,3,1,8,2,1,0,1,0,1,0,0,0,0,1
LA021,2018,10,24,3,1,9,1,1,0,3,0,11,0,0,0,0,1
LA021,2018,10,24,3,1,9,2,1,0,3,0,11,0,0,0,0,1
LA021,2018,10,24,3,1,10,1,1,0,3,0,5,0,5,0,0,1
LA021,2018,10,24,3,1,10,2,1,0,3,0,5,0,5,0,0,1
LA021,2018,10,24,3,1,11,1,1,0,3,0,10,0,0,0,0,1
LA021,2018,10,24,3,1,11,2,1,0,3,0,10,0,0,0,0,1
LA021,2018,10,24,3,1,12,1,8,0,4,0,6,10,0,0,0,1
LA021,2018,10,24,3,1,12,2,8,0,4,0,6,10,0,0,0,1
LA021,2018,10,24,3,1,13,1,8,0,4,0,6,10,0,0,0,1
LA021,2018,10,24,3,1,13,2,1,0,3,0,11,0,0,0,0,1
LA021,2018,10,24,3,1,14,1,1,0,3,0,10,0,0,0,0,1
LA021,2018,10,24,3,1,14,2,1,0,3,0,10,11,0,0,0,1
LA021,2018,10,24,3,1,15,1,2,0,3,0,10,0,0,0,0,1
LA021,2018,10,24,3,1,15,2,2,0,3,0,10,0,0,0,0,1
LA021,2018,10,24,3,1,16,1,2,0,3,0,10,0,0,0,0,1
LA021,2018,10,24,3,1,16,2,2,0,3,0,10,0,0,0,0,1
LA021,2018,10,24,3,1,17,1,1,0,4,0,5,0,0,5,0,1
LA021,2018,10,24,3,1,17,2,21,0,9,0,7,0,0,0,0,1
LA021,2018,10,24,3,1,18,1,21,0,9,0,7,0,0,0,0,1
LA021,2018,10,24,3,1,18,2,1,0,3,0,4,0,0,0,0,1
LA021,2018,10,24,3,1,19,1,1,0,3,0,8,0,0,0,0,1
LA021,2018,10,24,3,1,19,2,1,0,3,0,10,0,0,0,0,1
LA021,2018,10,24,3,1,20,1,1,0,3,0,10,0,0,0,0,1
LA021,2018,10,24,3,1,20,2,8,0,4,0,6,10,0,0,0,1
LA021,2018,10,24,3,1,21,1,8,0,4,0,6,10,0,0,0,1
LA021,2018,10,24,3,1,21,2,8,0,4,0,6,10,0,0,0,1
LA021,2018,10,24,3,1,22,1,1,0,1,0,9,0,0,0,0,1
LA021,2018,10,24,3,1,22,2,1,0,3,0,10,0,0,0,0,1
LA021,2018,10,24,3,1,23,1,1,0,3,0,10,0,0,0,0,1
LA021,2018,10,24,3,1,23,2,1,0,3,0,10,0,0,0,0,1
LA026,2018,10,1,1,-999,7,2,1,0,2,0,10,9,5,0,0,-999
LA026,2018,10,1,1,-999,8,1,16,0,9,0,7,0,0,0,0,-999
LA026,2018,10,1,1,-999,8,2,16,0,7,0,7,0,1,3,0,-999
LA026,2018,10,1,1,-999,9,1,1,0,3,0,10,0,1,0,0,-999
LA026,2018,10,1,1,-999,9,2,1,0,3,0,10,0,1,0,0,-999
LA026,2018,10,1,1,-999,10,1,1,0,3,0,10,0,1,0,0,-999
LA026,2018,10,1,1,-999,10,2,1,0,3,0,10,0,1,0,0,-999
LA026,2018,10,1,1,-999,11,1,1,0,3,0,10,0,1,0,0,-999
LA026,2018,10,1,1,-999,11,2,1,0,3,0,10,0,1,0,0,-999
LA026,2018,10,1,1,-999,12,1,1,0,3,0,10,0,1,0,0,-999
LA026,2018,10,1,1,-999,12,2,2,0,3,0,8,10,1,0,0,1
LA026,2018,10,1,1,-999,13,1,2,0,3,0,8,10,1,0,0,1
LA026,2018,10,1,1,-999,13,2,2,0,3,0,8,10,1,0,0,1
LA026,2018,10,1,1,-999,14,2,2,0,1,0,10,0,0,5,0,1
LA026,2018,10,1,1,-999,15,1,2,0,1,0,10,0,0,5,0,1
LA026,2018,10,1,1,-999,15,2,2,0,1,0,10,0,0,5,0,1
LA026,2018,10,1,1,-999,16,1,2,0,1,0,10,0,0,5,0,1
LA026,2018,10,1,1,-999,16,2,2,0,1,0,10,0,0,5,0,1
LA026,2018,10,1,1,-999,17,1,1,0,3,0,1,10,1,2,0,1
LA026,2018,10,1,1,-999,17,2,1,0,3,0,8,10,1,2,0,1
LA026,2018,10,1,1,-999,18,1,1,0,3,0,8,10,1,2,0,1
LA026,2018,10,1,1,-999,18,2,1,0,3,0,8,10,1,2,0,1
LA026,2018,10,1,1,-999,19,1,1,0,3,0,10,0,0,0,0,1
LA026,2018,10,1,1,-999,19,2,1,0,3,0,10,0,0,0,0,1
LA026,2018,10,1,1,-999,20,1,1,0,3,0,10,0,0,0,0,1
LA026,2018,10,1,1,-999,20,2,1,0,3,0,10,0,0,0,0,1
LA026,2018,10,1,1,-999,21,1,1,0,1,0,9,0,0,0,0,1
LA026,2018,10,1,1,-999,21,2,1,0,1,0,9,0,0,0,0,1
LA026,2018,10,1,1,-999,22,1,1,0,1,0,9,0,0,0,0,1
LA026,2018,10,1,1,-999,22,2,1,0,1,0,9,0,0,0,0,1
LA026,2018,10,1,1,-999,23,1,1,0,1,0,9,0,0,0,0,1
LA026,2018,10,1,1,-999,23,2,1,0,1,0,9,0,0,0,0,1
LA026,2018,10,2,2,1,0,1,1,0,1,0,9,0,0,0,0,1
LA026,2018,10,2,2,1,0,2,1,0,1,0,9,0,0,0,0,1
LA026,2018,10,2,2,1,1,1,1,0,1,0,9,0,0,0,0,1
LA026,2018,10,2,2,1,1,2,1,0,1,0,9,0,0,0,0,1
LA026,2018,10,2,2,1,2,1,1,0,1,0,9,0,0,0,0,1
LA026,2018,10,2,2,1,2,2,1,0,1,0,9,0,0,0,0,1
LA026,2018,10,2,2,1,3,1,1,0,1,0,9,0,0,0,0,1
LA026,2018,10,2,2,1,3,2,1,0,1,0,9,0,0,0,0,1
LA026,2018,10,2,2,1,4,1,1,0,1,0,9,0,0,0,0,1
LA026,2018,10,2,2,1,4,2,1,0,1,0,9,0,0,0,0,1
LA026,2018,10,2,2,1,5,1,16,0,9,0,7,0,1,3,0,1
LA026,2018,10,2,2,1,5,2,16,0,9,0,7,0,4,11,0,1
LA026,2018,10,2,2,1,6,1,16,0,9,0,7,0,5,1,0,1
LA026,2018,10,2,2,1,6,2,1,0,3,0,10,0,0,0,0,1
LA026,2018,10,2,2,1,7,1,1,0,3,0,3,8,9,0,0,1
LA026,2018,10,2,2,1,7,2,1,0,3,0,10,1,9,0,0,1
LA026,2018,10,2,2,1,8,1,1,0,3,0,10,1,9,0,0,1
LA026,2018,10,2,2,1,8,2,1,0,3,0,10,1,9,0,0,1
LA026,2018,10,2,2,1,9,1,1,0,3,0,10,1,9,0,0,1
LA026,2018,10,2,2,1,10,1,61,0,1,0,1,0,0,2,0,1
LA026,2018,10,2,2,1,10,2,1,0,3,0,3,0,2,0,0,1
LA026,2018,10,2,2,1,11,1,1,0,3,0,2,3,1,0,0,1
LA026,2018,10,2,2,1,11,2,1,0,3,0,1,1,0,0,0,1
LA026,2018,10,2,2,1,12,2,1,0,3,0,8,0,0,0,0,1
LA026,2018,10,2,2,1,13,1,1,0,3,0,10,0,0,0,0,1
LA026,2018,10,2,2,1,15,1,1,0,3,0,4,0,2,0,0,1
LA026,2018,10,2,2,1,15,2,1,0,3,0,3,0,2,0,0,1
LA026,2018,10,2,2,1,16,1,1,0,3,0,3,0,2,0,0,1
LA026,2018,10,2,2,1,16,2,1,0,3,0,3,0,2,0,0,1
LA026,2018,10,2,2,1,17,1,1,0,3,0,3,0,2,0,0,1
LA026,2018,10,2,2,1,17,2,1,0,3,0,3,0,2,0,0,1
LA026,2018,10,2,2,1,18,1,1,0,3,0,3,0,2,0,0,1
LA026,2018,10,2,2,1,18,2,1,0,3,0,3,0,2,0,0,1
LA026,2018,10,2,2,1,19,1,1,0,3,0,4,0,2,0,0,1
LA026,2018,10,2,2,1,19,2,1,0,3,0,8,0,0,0,0,1
LA026,2018,10,2,2,1,20,2,1,0,1,0,9,0,0,0,0,1
LA026,2018,10,2,2,1,21,1,1,0,1,0,1,0,0,0,0,1
LA026,2018,10,2,2,1,23,2,1,0,1,0,1,0,0,0,0,1
LA026,2018,10,3,3,1,0,1,1,0,1,0,1,0,0,0,0,1
LA026,2018,10,3,3,1,0,2,1,0,1,0,1,0,0,0,0,1
LA026,2018,10,3,3,1,1,1,1,0,1,0,1,0,0,0,0,1
LA026,2018,10,3,3,1,1,2,1,0,1,0,1,0,0,0,0,1
LA026,2018,10,3,3,1,2,1,1,0,1,0,1,0,0,0,0,1
LA026,2018,10,3,3,1,2,2,1,0,1,0,1,0,0,0,0,1
LA026,2018,10,3,3,1,3,1,1,0,1,0,1,0,0,0,0,1
LA026,2018,10,3,3,1,3,2,1,0,1,0,1,0,0,0,0,1
LA026,2018,10,3,3,1,4,1,1,0,1,0,1,0,0,0,0,1
LA026,2018,10,3,3,1,4,2,1,0,1,0,1,0,0,0,0,1
LA026,2018,10,3,3,1,5,1,63,0,9,0,7,0,1,5,0,1
LA026,2018,10,3,3,1,5,2,63,0,9,0,7,1,4,1,0,1
LA026,2018,10,3,3,1,6,1,4,0,3,0,8,0,2,0,0,1
LA026,2018,10,3,3,1,6,2,4,0,3,0,8,0,2,0,0,1
LA026,2018,10,3,3,1,7,1,1,0,3,0,10,0,0,0,0,1
LA026,2018,10,3,3,1,8,1,1,0,3,0,0,10,0,0,0,1
LA026,2018,10,3,3,1,9,1,1,0,3,0,4,0,2,0,0,1
LA026,2018,10,3,3,1,9,2,1,0,3,0,4,0,2,0,0,1
LA026,2018,10,3,3,1,10,1,1,0,3,0,4,0,2,0,0,1
LA026,2018,10,3,3,1,10,2,1,0,3,0,4,0,2,0,0,1
LA026,2018,10,3,3,1,11,1,1,0,3,0,4,0,2,0,0,1
LA026,2018,10,3,3,1,11,2,1,0,3,0,4,0,2,0,0,1
LA026,2018,10,3,3,1,13,1,8,0,4,0,10,64,0,0,0,1
LA026,2018,10,3,3,1,14,1,61,0,4,0,10,0,0,0,0,1
LA026,2018,10,3,3,1,15,1,6,0,4,0,64,0,0,0,0,1
LA026,2018,10,3,3,1,17,1,1,0,3,0,4,0,2,0,0,0
LA026,2018,10,3,3,1,18,1,1,0,2,0,10,0,0,0,0,1
LA026,2018,10,3,3,1,18,2,1,0,2,0,10,0,0,0,0,1
LA026,2018,10,3,3,1,19,1,1,0,2,0,10,0,0,0,0,1
LA026,2018,10,3,3,1,19,2,1,0,2,0,11,0,0,0,0,1
LA026,2018,10,3,3,1,20,1,1,0,2,0,8,0,0,0,0,1
LA026,2018,10,3,3,1,20,2,1,0,3,0,3,0,2,0,0,-999
LA026,2018,10,3,3,1,21,1,1,0,1,0,1,0,0,0,0,1
LA026,2018,10,3,3,1,21,2,1,0,2,0,11,0,0,0,0,1
LA026,2018,10,3,3,1,22,1,1,0,3,0,2,0,0,0,0,1
LA026,2018,10,3,3,1,22,2,1,0,3,0,10,0,0,0,0,1
LA026,2018,10,3,3,1,23,1,1,0,1,0,1,0,0,0,0,1
LA026,2018,10,3,3,1,23,2,1,0,1,0,1,0,0,0,0,1
LA001,2019,3,7,4,1,4,2,1,0,3,0,1,0,0,0,0,1
LA001,2019,3,7,4,1,5,1,1,0,3,0,1,0,0,0,0,1
LA001,2019,3,7,4,1,5,2,1,0,3,0,1,0,0,0,0,1
LA001,2019,3,7,4,1,6,1,1,0,3,0,4,0,2,0,0,1
LA001,2019,3,7,4,1,6,2,1,0,3,0,8,0,0,2,0,1
LA001,2019,3,7,4,1,7,1,1,0,3,0,10,0,0,0,0,1
LA001,2019,3,7,4,1,7,2,1,0,3,0,7,0,0,0,0,1
