"Date","S_no","Season","AL_Type","TEM","HUM","PM1","PM2.5","CO2"
"2019-03-06 11:35~9","LA014",1,2,24.16,71.31,20.338,23.7457,439.65
"2019-03-06 11:40~4","LA014",1,2,24.045,70.965,20.338,23.67505,430.65
"2019-03-06 11:45~9","LA014",1,2,24.085,70.905,20.54975,24.0283,426.55
"2019-03-06 11:50~4","LA014",1,2,24,70.8684210526316,20.1151052631579,23.5647368421053,426.210526315789
"2019-03-06 11:55~9","LA014",1,2,23.955,70.5,19.58175,22.78015,427.7
"2019-03-06 12:00~4","LA014",1,2,23.905,70.69,20.822,24.1225,420.4
"2019-03-06 12:05~9","LA014",1,2,23.86,70.315,19.15825,22.07365,419.3
"2019-03-06 12:10~4","LA014",1,2,23.68,70.035,18.16,21.32005,414.6
"2019-03-06 12:15~9","LA014",1,2,23.56,69.95,17.58525,20.23675,414.15
"2019-03-06 12:20~4","LA014",1,2,23.65,69.89,17.4945,19.8835,418.05
"2019-03-06 12:25~9","LA014",1,2,23.7,69.765,17.22225,19.71865,417.3
"2019-03-06 12:30~4","LA014",1,2,23.62,69.655,16.7685,19.53025,411.95
"2019-03-06 12:35~9","LA014",1,2,23.73,69.4,16.708,19.4125,412.45
"2019-03-06 12:40~4","LA014",1,2,23.745,69.395,16.829,19.57735,412.45
"2019-03-06 12:45~9","LA014",1,2,23.805,69.21,16.6475,19.3654,416.45
"2019-03-06 12:50~4","LA014",1,2,23.9,68.935,16.7685,19.81285,417.2
"2019-03-06 12:55~9","LA014",1,2,23.89,69.07,16.91975,19.6951,420.15
"2019-03-06 13:00~4","LA014",1,2,23.915,69.615,17.76675,20.59,444.9
