id,date,time,sht_t,sht_h,pm1,,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,pressure,ai1_1,ai1_2,ai1_3,ai1_4,ai2_1,ai2_2,ai2_3,ai2_4,ERR
0C9A4249DBE3,2020/4/9,03:56:15,27.7,53.4,185,,347,371,516,0,1,0,63,62,42,34,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,03:56:30,27.7,53.4,186,,344,373,516,0,1,0,63,66,39,50,1,1,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,03:56:45,27.7,53.4,187,,343,377,517,0,1,1,63,64,35,34,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,03:57:00,27.7,53.4,187,,343,378,517,0,1,0,63,69,46,34,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,03:57:15,27.7,53.4,187,,341,370,517,0,2,0,63,68,55,50,2,-1,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,03:57:30,27.7,53.4,185,,343,370,516,0,2,-1,63,65,35,38,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,03:57:45,27.7,53.4,185,,344,371,517,0,1,0,63,66,36,44,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,03:58:00,27.7,53.4,184,,344,376,515,0,1,0,63,63,45,35,0,1,62,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,03:58:15,27.7,53.4,185,,350,377,515,0,0,1,62,75,59,45,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,03:58:30,27.7,53.5,185,,352,379,516,0,1,0,63,56,56,44,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,03:58:45,27.7,53.4,184,,349,375,513,0,1,0,63,68,49,34,1,1,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,03:59:00,27.7,53.4,184,,345,373,514,0,1,1,63,67,52,30,2,1,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,03:59:15,27.7,53.4,184,,346,373,512,0,2,1,63,66,43,42,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,03:59:30,27.7,53.4,183,,339,367,515,0,2,0,63,62,48,38,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,03:59:45,27.7,53.4,182,,343,373,514,0,2,0,63,59,54,34,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:00:00,27.7,53.4,181,,341,372,514,0,1,0,63,54,56,38,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:00:15,27.7,53.4,181,,345,374,515,0,1,0,63,58,52,32,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:00:30,27.7,53.4,182,,347,378,514,0,1,0,63,62,56,44,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:00:45,27.7,53.4,189,,353,382,515,0,1,0,63,68,52,26,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:01:00,27.7,53.4,188,,353,381,514,0,1,0,63,56,53,38,1,1,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:01:15,27.7,53.4,190,,351,380,515,0,1,1,63,72,49,36,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:01:30,27.7,53.4,188,,347,375,514,0,1,0,63,70,40,32,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:01:45,27.7,53.4,184,,335,362,514,0,1,0,63,72,44,35,1,0,64,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:02:00,27.7,53.4,182,,333,360,514,0,1,0,64,63,52,58,2,0,64,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:02:15,27.7,53.4,182,,335,361,515,0,2,0,64,74,40,33,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:02:30,27.7,53.4,180,,337,364,516,0,2,0,63,50,52,36,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:02:45,27.7,53.4,182,,333,359,516,0,2,0,63,75,38,26,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:03:00,27.7,53.4,182,,335,362,515,0,1,0,63,71,36,41,2,0,64,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:03:15,27.7,53.4,178,,336,366,515,0,2,0,64,70,50,37,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:03:30,27.7,53.4,180,,339,367,515,0,2,0,63,57,68,38,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:03:45,27.7,53.4,183,,343,367,514,0,1,0,63,78,45,32,1,1,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:04:00,27.7,53.4,186,,342,371,514,0,1,1,63,67,51,34,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:04:15,27.7,53.4,183,,338,367,514,0,2,0,63,76,54,50,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:04:30,27.7,53.4,183,,334,365,515,0,2,0,63,71,51,36,1,1,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:04:45,27.7,53.4,183,,331,357,515,0,1,1,63,67,48,40,2,-1,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:05:00,27.7,53.4,183,,332,359,515,0,2,-1,63,65,38,36,1,1,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:05:15,27.7,53.4,183,,333,359,514,0,1,1,63,77,61,34,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:05:30,27.7,53.4,181,,337,365,514,0,2,0,63,50,34,54,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:05:45,27.7,53.4,179,,339,366,514,0,2,0,63,81,36,46,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:06:00,27.7,53.4,180,,337,367,514,0,1,0,63,69,52,40,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:06:15,27.7,53.4,180,,338,364,513,0,2,0,63,84,60,50,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:06:30,27.7,53.4,181,,336,362,513,0,2,0,63,67,48,34,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:06:45,27.7,53.4,181,,334,361,514,0,1,0,63,62,48,36,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:07:00,27.7,53.4,182,,335,363,516,0,1,0,63,74,42,36,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:07:15,27.7,53.4,182,,333,360,518,0,1,0,63,47,52,40,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:07:30,27.7,53.4,183,,336,360,519,0,2,0,63,76,58,36,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:07:45,27.7,53.5,183,,334,359,519,0,2,0,63,61,42,40,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:08:00,27.7,53.4,183,,331,355,518,0,1,0,63,78,54,44,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:08:15,27.7,53.4,182,,331,355,518,0,1,0,63,72,45,43,1,-1,62,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:08:30,27.7,53.4,182,,330,358,518,0,1,-1,62,60,45,59,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:08:45,27.7,53.4,183,,337,366,518,0,1,0,63,70,59,50,1,1,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:09:00,27.7,53.4,182,,334,363,518,0,1,1,63,75,36,46,2,-1,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:09:15,27.7,53.4,180,,335,363,517,0,2,-1,63,70,61,54,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:09:30,27.7,53.5,178,,328,358,517,0,2,0,63,80,38,42,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:09:45,27.7,53.4,181,,333,363,516,0,2,0,63,70,43,42,2,1,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:10:00,27.7,53.4,180,,332,359,516,0,2,1,63,78,44,35,2,-1,64,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:10:15,27.7,53.4,179,,333,355,517,0,2,-1,64,67,53,47,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:10:30,27.7,53.5,182,,345,370,518,0,1,0,63,74,70,42,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:10:45,27.7,53.4,178,,338,369,517,0,1,0,63,52,42,34,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:11:00,27.7,53.4,178,,338,370,517,0,1,0,63,65,60,44,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:11:15,27.7,53.4,178,,335,364,518,0,2,0,63,73,58,42,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:11:30,27.7,53.4,178,,330,360,519,0,1,0,63,64,58,38,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:11:45,27.7,53.5,180,,331,360,518,0,1,0,63,68,45,42,1,1,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:12:00,27.7,53.4,178,,325,352,518,0,1,1,63,76,39,24,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:12:15,27.7,53.4,179,,328,351,518,0,1,0,63,67,40,48,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:12:30,27.7,53.4,180,,330,350,518,0,2,0,63,66,52,42,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:12:45,27.7,53.4,180,,327,352,518,0,2,0,63,64,60,42,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:13:00,27.7,53.4,177,,328,351,518,0,2,0,63,68,56,46,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:13:15,27.7,53.4,181,,327,348,518,0,2,0,63,70,50,40,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:13:30,27.7,53.4,181,,327,350,519,0,2,0,63,78,56,24,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:13:45,27.7,53.4,181,,328,350,519,0,2,0,63,71,52,50,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:14:00,27.7,53.4,180,,328,354,519,0,1,0,63,71,56,49,2,0,64,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:14:15,27.7,53.5,179,,331,359,520,0,2,0,64,73,42,35,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:14:30,27.7,53.4,181,,327,355,519,0,1,0,63,60,44,32,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:14:45,27.7,53.5,178,,324,351,519,0,1,0,63,73,64,52,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:15:00,27.7,53.5,178,,332,359,519,0,2,0,63,65,60,45,1,0,64,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:15:15,27.7,53.4,178,,331,360,519,0,1,0,64,67,56,51,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:15:30,27.7,53.4,179,,331,359,517,0,2,0,63,70,40,42,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:15:45,27.7,53.5,179,,329,354,517,0,2,0,63,59,56,36,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:16:00,27.7,53.5,179,,323,347,517,0,1,0,63,77,50,32,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:16:15,27.7,53.5,-1,,-1,-1,517,0,2,0,63,59,42,42,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:16:30,27.7,53.5,177,,325,349,517,0,1,0,63,57,49,45,2,-1,64,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:16:45,27.7,53.5,177,,324,349,516,0,2,-1,64,69,43,45,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:17:00,27.7,53.4,176,,323,351,517,0,1,0,63,70,62,50,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:17:15,27.7,53.5,175,,324,350,517,0,1,0,63,52,49,38,1,1,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:17:30,27.7,53.5,178,,328,353,516,0,1,1,63,72,41,58,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:17:45,27.7,53.5,178,,327,352,516,0,1,0,63,81,54,38,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:18:00,27.7,53.5,179,,327,350,516,0,2,0,63,64,44,36,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:18:15,27.7,53.5,177,,324,348,516,0,2,0,63,67,50,40,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:18:30,27.7,53.5,176,,325,349,515,0,1,0,63,67,50,38,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:18:45,27.7,53.5,174,,326,348,515,0,2,0,63,61,42,44,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:19:00,27.7,53.4,175,,328,351,514,0,1,0,63,65,52,48,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:19:15,27.7,53.5,178,,327,347,514,0,2,0,63,56,49,41,2,1,62,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:19:30,27.7,53.5,179,,331,351,514,0,2,1,62,67,51,35,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:19:45,27.7,53.5,179,,326,347,514,0,1,0,63,66,52,44,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:20:00,27.7,53.4,179,,329,352,514,0,1,0,63,74,40,58,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:20:15,27.7,53.4,178,,331,355,515,0,1,0,63,65,34,42,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:20:30,27.7,53.5,178,,325,349,515,0,2,0,63,86,48,46,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:20:45,27.7,53.5,177,,322,347,515,0,2,0,63,55,44,45,1,0,64,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:21:00,27.7,53.5,178,,322,349,515,0,1,0,64,74,57,37,1,1,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:21:15,27.7,53.5,181,,329,358,515,0,1,1,63,73,43,43,2,0,64,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:21:30,27.7,53.5,181,,329,354,515,0,2,0,64,80,46,54,2,0,64,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:21:45,27.7,53.5,180,,327,350,515,0,2,0,64,58,34,39,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:22:00,27.7,53.5,181,,324,344,515,0,2,0,63,73,59,42,1,1,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:22:15,27.7,53.5,181,,322,344,516,0,1,1,63,79,39,40,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:22:30,27.7,53.5,180,,326,347,516,0,2,0,63,71,48,32,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:22:45,27.7,53.5,179,,322,344,516,0,1,0,63,69,50,54,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:23:00,27.7,53.4,178,,324,347,517,0,2,0,63,77,42,42,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:23:15,27.7,53.5,177,,323,348,517,0,1,0,63,67,55,36,2,1,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:23:30,27.7,53.5,177,,325,349,517,0,2,1,63,73,55,31,1,0,64,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:23:45,27.7,53.5,177,,323,346,517,0,1,0,64,59,60,43,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:24:00,27.7,53.5,174,,323,344,517,0,2,0,63,61,38,40,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:24:15,27.7,53.5,175,,322,345,517,0,1,0,63,52,36,28,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:24:30,27.7,53.5,174,,318,343,517,0,1,0,63,62,38,40,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:24:45,27.7,53.5,173,,315,337,517,0,1,0,63,86,48,30,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:25:00,27.7,53.5,172,,313,331,517,0,1,0,63,72,50,30,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:25:15,27.7,53.5,170,,312,332,517,0,1,0,63,71,50,42,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:25:30,27.7,53.5,170,,311,335,517,0,2,0,63,70,54,48,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:25:45,27.7,53.5,174,,318,341,517,0,2,0,63,55,42,46,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:26:00,27.7,53.5,170,,307,333,516,0,1,0,63,76,48,44,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:26:15,27.7,53.5,170,,307,331,516,0,1,0,63,73,56,50,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:26:30,27.7,53.5,172,,309,331,516,0,2,0,63,61,48,38,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:26:45,27.7,53.5,172,,313,335,516,0,1,0,63,86,40,47,1,0,62,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:27:00,27.7,53.4,173,,315,341,517,0,1,0,62,71,42,43,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:27:15,27.7,53.5,172,,316,345,516,0,2,0,63,72,50,34,2,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:27:30,27.7,53.5,173,,315,346,516,0,2,0,63,64,61,38,2,-1,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:27:45,27.7,53.5,173,,313,340,516,0,2,-1,63,69,53,34,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:28:00,27.7,53.5,175,,314,337,516,0,1,0,63,62,48,33,1,0,62,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:28:15,27.7,53.5,174,,313,335,516,0,1,0,62,60,56,37,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:28:30,27.7,53.4,173,,311,335,517,0,1,0,63,68,44,34,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:28:45,27.7,53.5,173,,315,337,517,0,1,0,63,72,70,44,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:29:00,27.7,53.5,174,,311,334,515,0,1,0,63,64,42,41,1,0,62,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0C9A4249DBE3,2020/4/9,04:29:15,27.7,53.5,175,,316,338,515,0,1,0,62,66,40,33,1,0,63,0,0,25.039288,121.612939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
