time,site,site_pm2.5,high_level_pm2.5,ws,temperature,rh
2017/7/8 16:15,C_1,19.06,6.18,0.5,23.074,98.56
2017/7/8 16:20,C_1,15.5,7.14,0,23.194,98.56
2017/7/8 16:30,C_1,5.7,6.18,0.1,23.098,98.3
2017/7/8 16:55,C_1,16.85,6.3,0,23.15,98.24
2017/7/8 17:05,C_1,22.24,10.32,0,23.396,98.58
2017/7/8 17:15,C_1,17.2,11.52,0,23.39,98.64
2017/7/8 17:25,C_1,27.52,18.72,0,23.63,98.88
2017/7/8 17:30,C_1,25.6,21.08,0,23.752,98.9
2017/7/8 17:35,C_1,21.04,18.5,0,23.702,98.88
2017/7/8 17:40,C_1,20.52,15.82,0,23.636,98.88
2017/7/8 17:45,C_1,18,11.66,0,23.57,98.7
2017/7/8 17:50,C_1,14.7,10.9,0,23.572,98.8
2017/7/8 17:55,C_1,12.46,9.28,0,23.642,98.88
2017/7/8 18:00,C_1,9.38,8.74,0,23.682,98.92
2017/7/8 18:05,C_1,10.4,7.78,0,23.658,98.96
2017/7/8 18:10,C_1,15.92,8.86,0,23.626,99.08
2017/7/8 18:15,C_1,20.38,10.06,0,23.692,99.12
2017/7/8 18:25,C_1,19.2,9.62,0,23.806,99.16
2017/7/8 18:30,C_1,18.8,10.16,0,23.806,99.18
2017/7/8 18:35,C_1,21.18,10.48,0,23.802,99.24
2017/7/8 18:45,C_1,27.78,12.28,0,23.852,99.4
2017/7/8 18:50,C_1,18,14.44,0,23.824,99.32
2017/7/8 18:55,C_1,15.88,13.66,0,23.896,99.32
2017/7/8 19:00,C_1,18.68,16.76,0,23.946,99.48
2017/7/8 19:05,C_1,20.38,20.84,0,23.946,99.5
2017/7/8 19:10,C_1,21.72,20.44,0,23.98,99.5
2017/7/8 19:15,C_1,22.24,21.3,0,24.092,99.5
2017/7/8 19:20,C_1,19.525,20.74,0,24.09,99.54
2017/7/8 19:25,C_1,17.1,21.6,0,23.996,99.56
2017/7/8 19:30,C_1,16.28,20,0,24.044,99.62
2017/7/8 19:35,C_1,18.26,20.1,0,24.032,99.66
2017/7/8 19:40,C_1,27.4,22.44,0,24.082,99.72
2017/7/8 19:45,C_1,33.76,21.94,0,24.122,99.68
2017/7/8 19:50,C_1,28.18,19.58,0,24.028,99.72
2017/7/8 19:55,C_1,25.775,18.2,0,24.018,99.8
2017/7/8 20:00,C_1,24.08,18.42,0,24.034,99.8
2017/7/8 20:05,C_1,21.46,17.54,0,23.99,99.78
2017/7/8 20:10,C_1,20.1,19.56,0,23.948,99.74
2017/7/8 20:15,C_1,19.72,20.44,0,23.904,99.7
2017/7/8 20:20,C_1,20.64,21.5,0,23.896,99.7
2017/7/8 20:25,C_1,19.34,22.02,0,23.998,99.8
2017/7/8 20:30,C_1,19.675,23.02,0,23.956,99.76
2017/7/8 20:35,C_1,19.88,24.1,0,23.974,99.82
2017/7/8 20:40,C_1,19.72,26.3,0,23.946,99.82
2017/7/8 20:45,C_1,21.06,24.1,0,24.002,99.96
2017/7/8 20:50,C_1,20.16,23.24,0,24.062,100
2017/7/8 20:55,C_1,20.76,23,0,24.002,100
2017/7/8 21:00,C_1,29.12,21.6,0,24.038,100
2017/7/8 21:05,C_1,32.725,21.5,0,24.058,100
2017/7/8 21:10,C_1,30.72,23.54,0.5,24.066,100
2017/7/8 21:15,C_1,28.46,23.68,0,24.07,100
2017/7/8 21:20,C_1,27.28,23.24,0,24.03,100
2017/7/8 21:25,C_1,24.88,21.48,0.1,24.028,99.96
2017/7/8 21:30,C_1,23.72,20.74,0,24.03,99.94
2017/7/8 21:35,C_1,22.08,19.58,0,23.964,99.94
2017/7/8 21:40,C_1,22.08,20.2,0,23.914,99.9
2017/7/8 21:45,C_1,21.95,21.36,0,23.942,99.86
2017/7/8 21:50,C_1,22.1,21.6,0,23.946,99.74
2017/7/8 21:55,C_1,21.3,20.98,0,23.948,99.76
2017/7/9 06:00,C_1,12.96,11.76,0,23.272,100
2017/7/9 06:05,C_1,12.72,11.325,0,23.29,100
2017/7/9 06:10,C_1,12.55,11.12,0,23.486,100
2017/7/9 06:15,C_1,12.06,10.36,0,23.538,100
2017/7/9 06:20,C_1,12.6,11.64,0,23.714,99.98
2017/7/9 06:25,C_1,12.6,10.24,0,23.986,99.86
2017/7/9 06:30,C_1,10.18,9.48,0,24.032,99.44
2017/7/9 06:35,C_1,10.46,11.1,0,24.112,99.38
2017/7/9 06:40,C_1,9.94,11.98,0,24.282,99.44
2017/7/9 06:45,C_1,12.32,9.2,0,24.518,99.32
2017/7/9 06:50,C_1,12.4,8.86,0,24.662,99.12
2017/7/9 06:55,C_1,12.86,8,0,24.778,98.34
2017/7/9 07:00,C_1,12.44,10.04,0,24.908,98.06
2017/7/9 07:05,C_1,10.32,11.44,0,25.074,98
2017/7/9 07:10,C_1,12.86,12.18,0,25.058,97.58
2017/7/9 07:15,C_1,13.24,14.32,0,25.212,97.08
2017/7/9 07:20,C_1,10.7,14.5,0,25.442,96.56
2017/7/9 07:25,C_1,12.7,13.9,0,25.528,95.82
2017/7/9 07:30,C_1,15.76,12.28,0,25.75,95.2
2017/7/9 07:35,C_1,15.36,8.98,0,25.804,93.52
2017/7/9 07:40,C_1,13.78,9.82,0,25.998,94.02
2017/7/9 07:45,C_1,15.24,9.48,0.1,25.938,92.72
2017/7/9 07:50,C_1,14.56,9.18,0,26.06,93.38
2017/7/9 07:55,C_1,11,9.3,0,26.35,92.42
2017/7/9 08:00,C_1,10.225,9.26,0,26.416,91.36
2017/7/9 08:05,C_1,7.16,9.06,0,26.796,91.48
2017/7/9 08:10,C_1,6.9,8.74,0.2,26.784,90.22
2017/7/9 08:15,C_1,7.02,8,0,26.886,90.62
2017/7/9 08:20,C_1,5.68,6.7,0,27.39,89.86
2017/7/9 08:25,C_1,5.04,5.62,0,27.564,87.08
2017/7/9 08:30,C_1,4.64,5.275,0.1,27.55,86.48
2017/7/9 08:35,C_1,3.34,4.58,0,27.55,84.74
2017/7/9 08:40,C_1,3.3,4.8,0,27.848,83.68
2017/7/9 08:45,C_1,2.38,4.26,0,28.004,83.52
2017/7/9 08:50,C_1,2.52,3.5,0.1,28.238,80.6
2017/7/9 08:55,C_1,2.28,3.62,0,28.484,78.7
2017/7/9 09:00,C_1,1.74,3.52,0,28.552,77.66
2017/7/9 09:05,C_1,1.88,3.4,0.4,28.622,76.84
2017/7/9 09:10,C_1,1.48,3.3,0,29.076,75.78
2017/7/9 09:15,C_1,1.5,3.5,0,29.302,74.28
2017/7/9 09:20,C_1,1.34,3,0.1,29.488,72.12
2017/7/9 09:25,C_1,1.08,2.2,0.1,29.308,71.28
2017/7/9 09:30,C_1,0.38,2.54,0.1,29.734,71.22
2017/7/9 09:35,C_1,2.64,2.54,0.1,30.002,70.58
2017/7/9 09:40,C_1,,1.66,0.1,30.684,67.56
2017/7/9 09:45,C_1,0.566666667,1.775,1,30.522,66.18
2017/7/9 09:50,C_1,0.1,2.02,0.3,31.266,65.52
2017/7/9 09:55,C_1,2.1,1.78,0.4,32.14,63.54
2017/7/9 10:00,C_1,,1.22,0.6,31.724,61.68
2017/7/9 10:05,C_1,,1.44,1.2,31.388,60.82
2017/7/9 10:10,C_1,,1.44,0.4,31.51,61.3
2017/7/9 10:15,C_1,,1.78,0.3,32.028,61.54
2017/7/9 10:20,C_1,0.8,1.44,0.6,32.114,59.8
2017/7/9 10:25,C_1,0.1,1.66,0,32.666,60.06
2017/7/9 10:30,C_1,,1.44,0.5,32.8,58.5
2017/7/9 10:35,C_1,,1.1,0.2,32.546,58.54
2017/7/9 10:40,C_1,,1.54,0.1,32.836,57.98
2017/7/9 10:45,C_1,0.1,1.76,0,33.772,57.32
2017/7/9 10:50,C_1,0.1,2.42,1,33.34,58.56
2017/7/9 10:55,C_1,0.45,2.54,1,32.522,60.32
2017/7/9 11:00,C_1,1.45,2.75,0.9,32.696,60.3
2017/7/9 11:05,C_1,2.45,3.2,0.9,32.832,59.34
2017/7/9 11:10,C_1,1.2,3.5,0.7,32.64,59.04
2017/7/9 11:15,C_1,2.16,3.94,1.3,32.822,59.3
2017/7/9 11:20,C_1,2,3.92,0.6,32.758,59.68
2017/7/9 11:25,C_1,3.74,4.16,0.2,33.898,57.16
2017/7/9 11:30,C_1,3.6,4.7,0.3,33.57,57.06
2017/7/9 11:35,C_1,4,4.8,0.1,33.632,58.06
2017/7/9 11:40,C_1,4.125,5.42,0.3,33.554,57.42
2017/7/9 11:45,C_1,5.02,5.52,0.1,33.652,58.6
2017/7/9 11:50,C_1,6.5,6.6,1.5,32.874,59.26
2017/7/9 11:55,C_1,5.82,6.58,0.5,33.068,59.46
2017/7/9 12:00,C_1,5.44,7.14,0.4,33.968,58.56
2017/7/9 12:05,C_1,6.36,8.18,0.9,33.24,60.12
2017/7/9 12:10,C_1,7.04,8.3,0.7,32.914,61.06
2017/7/9 12:15,C_1,7.3,8.45,1.3,33.154,61.32
2017/7/9 12:20,C_1,7.9,8.52,0.9,33.362,60.84
2017/7/9 12:25,C_1,7.16,9.18,1.2,32.928,61.88
2017/7/9 12:30,C_1,7.16,8.72,1.2,32.918,63.26
2017/7/9 12:35,C_1,6.92,8.3,1.4,32.582,63.06
2017/7/9 12:40,C_1,6.78,8.5,1,32.894,62.08
2017/7/9 12:45,C_1,6.1,8.42,0.5,33.36,61.22
2017/7/9 12:50,C_1,5.84,7.9,1.3,32.954,61.46
2017/7/9 12:55,C_1,5.25,7.8,0.1,33.778,60.72
2017/7/9 13:00,C_1,4.9,7.56,0.3,34.044,59.16
2017/7/9 13:05,C_1,5.04,6.9,0.8,33.644,59.58
2017/7/9 13:10,C_1,4.12,7.1,1,33.632,59.92
2017/7/9 13:15,C_1,5.4,7.12,0.8,33.58,60.64
2017/7/9 13:20,C_1,5.44,7.46,0.7,33.43,60.24
2017/7/9 13:25,C_1,4.52,7,0.7,33.626,60.68
2017/7/9 13:30,C_1,5.3,7.34,0.5,33.804,60.4
2017/7/9 13:35,C_1,6.425,9.92,0.9,33.882,60.9
2017/7/9 13:40,C_1,7.94,11.96,0.7,32.996,63.56
2017/7/9 13:45,C_1,9.54,12.82,0.7,33.476,63.18
2017/7/9 13:50,C_1,9.8,11.24,0.9,33.538,61.66
2017/7/9 13:55,C_1,9.94,13.34,0.7,33.626,61.98
2017/7/9 14:00,C_1,9.8,12.7,0.1,33.83,61.3
2017/7/9 14:05,C_1,11.38,13.56,0.1,34.132,60.84
2017/7/9 14:10,C_1,11.55,11.64,0.4,33.526,60.5
2017/7/9 14:15,C_1,9.4,14.22,0.9,33.796,61.12
2017/7/9 14:20,C_1,7.7,14,0.1,33.58,61.82
2017/7/9 14:25,C_1,7.82,13.36,0,34.092,60.26
2017/7/9 14:30,C_1,8.34,12.6,0,33.992,60.22
2017/7/9 14:35,C_1,9,9.18,0.1,33.776,61.08
2017/7/9 14:40,C_1,9.94,9.675,0.3,33.272,61.76
2017/7/9 14:45,C_1,10.1,9.84,0.4,32.67,63.36
2017/7/9 14:50,C_1,9.66,10.7,0.2,32.634,64.34
2017/7/9 14:55,C_1,8.98,11.74,0.1,32.624,64.7
2017/7/9 15:00,C_1,11.12,13.04,0,32.602,64.68
2017/7/9 15:05,C_1,11.26,13.26,0,32.756,64.1
2017/7/9 15:10,C_1,11.4,13.04,0,32.712,63.64
2017/7/9 15:15,C_1,11.12,13.24,0,32.742,64.36
2017/7/9 15:20,C_1,11.12,13.8,0.1,32.578,64.6
2017/7/9 15:25,C_1,11.55,13.78,0,32.494,64.94
2017/7/9 15:30,C_1,12.72,13.58,0,32.568,65.56
2017/7/9 15:35,C_1,12.74,18.08,0.4,32.264,67.98
2017/7/9 15:40,C_1,15.24,22.26,1.3,31.328,72.76
2017/7/9 15:45,C_1,20.94,21.7,0.8,31.022,74.8
2017/7/9 15:50,C_1,21.2,19.48,2,30.722,74.72
2017/7/9 15:55,C_1,19.08,19.6,2.4,30.464,75.32
2017/7/9 16:00,C_1,19.175,19.78,2,30.238,76.24
2017/7/9 16:30,C_1,28.06,26.56,1,27.274,88.54
2017/7/9 16:35,C_1,28.775,26.54,1.4,27.404,89.1
2017/7/9 16:40,C_1,26.48,22.12,1.4,27.318,89.06
2017/7/9 16:45,C_1,23.98,23.56,0.8,27.342,89.36
2017/7/9 16:50,C_1,24.24,26.56,0.8,27.62,88.78
2017/7/9 16:55,C_1,25.42,25.8,1.3,27.628,88.14
2017/7/9 17:00,C_1,25.66,24.74,0,27.672,88.52
2017/7/9 17:05,C_1,25.12,20.25,0.3,27.732,86.82
2017/7/9 17:10,C_1,18.78,18.84,1,27.74,84.9
2017/7/9 17:20,C_1,21.84,17.68,0,27.85,85.03333333
2017/7/9 17:25,C_1,21.46,18.1,0.2,27.878,84.9
2017/7/9 17:30,C_1,20.64,18.2,0.25,27.895,85.7
2017/7/9 17:40,C_1,24.62,19.9,0.166666667,27.81,87.33333333
2017/7/9 17:55,C_1,24.76,22.56,0,27.386,91.26
2017/7/9 18:00,C_1,23.56,23.56,0,27.45,91.5
2017/7/9 18:05,C_1,27.8,23.76,0.2,27.442,91.72
2017/7/9 18:10,C_1,25.94,24.4,0,27.436,91.86
2017/7/9 18:15,C_1,27.26,22.55,0,27.516,91.32
2017/7/9 18:20,C_1,27.26,20.84,0.9,27.458,90.62
2017/7/9 18:25,C_1,24.125,20.2,0.7,27.328,91
2017/7/9 18:30,C_1,21.84,19.14,0.3,27.19,90.28
2017/7/9 18:35,C_1,21.58,18.2,0.1,27.098,90.12
2017/7/9 18:40,C_1,21.86,16.6,0.4,27.062,89.12
2017/7/9 18:45,C_1,22.12,16.5,0.1,26.998,88.7
2017/7/9 18:50,C_1,24.1,17.24,0.1,26.926,89.2
2017/7/9 18:55,C_1,24.38,18.92,0,26.798,90.2
2017/7/9 19:00,C_1,27.075,18.22,0,26.726,90.54
2017/7/9 19:05,C_1,25.42,17.88,0,26.586,90.9
2017/7/9 19:10,C_1,24.22,17.88,0,26.626,91.28
2017/7/9 19:15,C_1,24.26,18.54,0,26.654,91.24
2017/7/9 19:20,C_1,24.1,19.14,0,26.724,91.1
2017/7/9 19:25,C_1,24.36,20.15,0,26.7,91.34
2017/7/9 19:30,C_1,23.44,20.42,0,26.758,92.1
2017/7/9 19:35,C_1,26.08,20.96,0,26.782,92.34
2017/7/9 19:40,C_1,27.1,21.5,0,26.788,92.24
2017/7/9 19:45,C_1,27.78,21.4,0,26.882,92.3
2017/7/9 19:50,C_1,28.18,21.8,0,26.902,91.96
2017/7/9 19:55,C_1,29.64,23,0,26.876,92.42
2017/7/9 20:00,C_1,29.4,23.78,0,26.818,93
2017/7/9 20:05,C_1,29.92,24.54,0,26.892,93.08
2017/7/9 20:10,C_1,29.9,26.24,0,26.908,93.06
2017/7/9 20:15,C_1,30.575,29,0,26.852,93.16
2017/7/9 20:20,C_1,31.24,28.8,0,26.82,93.56
2017/7/9 20:25,C_1,30.18,30.84,0,26.802,93.7
2017/7/9 20:30,C_1,27.54,29.96,0,26.79,93.96
2017/7/9 20:35,C_1,25.54,31.8,0,26.812,94.2
2017/7/9 20:40,C_1,23.42,32.12,0,26.83,94.4
2017/7/9 20:45,C_1,23.7,27.52,0,26.816,94.26
2017/7/9 20:50,C_1,25.8,28.825,0,26.748,94.5
2017/7/9 20:55,C_1,28.34,27.84,0,26.7,94.92
2017/7/9 21:00,C_1,29,29.12,0,26.734,94.88
2017/7/9 21:05,C_1,29.78,27.82,0,26.752,94.88
2017/7/9 21:10,C_1,29.8,27.84,0,26.754,95.08
2017/7/9 21:15,C_1,27.78,26.64,0,26.686,94.72
2017/7/9 21:20,C_1,25.38,26.54,0,26.72,95.04
2017/7/9 21:25,C_1,26.46,26.1,0,26.638,95.08
2017/7/9 21:30,C_1,25.6,26.1,0,26.588,95.16
2017/7/9 21:35,C_1,27.26,25.8,0,26.526,94.86
2017/7/9 21:40,C_1,26.22,26.2,0,26.504,95.22
2017/7/9 21:45,C_1,21.84,25.525,0,26.52,95.2
2017/7/9 21:50,C_1,23.44,23.96,0,26.526,94.96
2017/7/9 21:55,C_1,23.42,23.02,0.1,26.5,94.56
2017/7/10 06:00,C_1,25.95,20.125,0,24.706,96.3
2017/7/10 06:05,C_1,25.54,18.94,0,25.326,95.1
2017/7/10 06:10,C_1,25.42,18.62,0,25.846,93.88
2017/7/10 06:15,C_1,23.3,18.2,0,26.108,92.34
2017/7/10 06:20,C_1,23.02,17.22,0,26.202,91
2017/7/10 06:25,C_1,23.68,16.9,0,26.422,90.36
2017/7/10 06:30,C_1,23.18,16.58,0,26.672,90
2017/7/10 06:35,C_1,22.625,16.5,0,27.268,88.7
2017/7/10 06:40,C_1,21.32,16.58,0,27.658,87.34
2017/7/10 06:45,C_1,20.28,16.28,0,27.452,86.94
2017/7/10 06:50,C_1,19.34,16.06,0,27.814,87.08
2017/7/10 06:55,C_1,19.18,14.5,0,27.93,85.22
2017/7/10 07:00,C_1,18.4,15.28,0,27.482,86.1
2017/7/10 07:05,C_1,18.8,15.72,0,27.298,87.16
2017/7/10 07:10,C_1,17.175,14.5,0,27.842,86.32
2017/7/10 07:15,C_1,18.02,14.3,0,27.898,85.08
2017/7/10 07:20,C_1,19.2,12.28,0,28.306,83.24
2017/7/10 07:25,C_1,17.74,12.5,0,28.92,82.24
2017/7/10 07:30,C_1,17.74,13.24,0,28.598,81.98
2017/7/10 07:35,C_1,16.8,13.9,0,28.524,83.1
2017/7/10 07:40,C_1,15.62,13.68,0,29.008,82.54
2017/7/10 07:45,C_1,16.3,13.12,0,29.248,82.26
2017/7/10 07:50,C_1,16.35,13.66,0,29.378,81.58
2017/7/10 07:55,C_1,16.92,13.56,0,29.618,81.34
2017/7/10 08:00,C_1,14.04,13.34,0,29.786,79.92
2017/7/10 08:05,C_1,13.62,12.3,0,29.816,79.24
2017/7/10 08:10,C_1,14.7,9.18,0.1,29.774,77.8
2017/7/10 08:15,C_1,11,8.32,0.1,30.336,75.92
2017/7/10 08:20,C_1,9.12,7.98,0.1,30.232,75.64
2017/7/10 08:25,C_1,8.75,9.15,0.3,29.89,76.26
2017/7/10 08:30,C_1,9.26,10.88,0.3,29.876,76.82
2017/7/10 08:35,C_1,9.26,10.68,0,30.384,75.4
2017/7/10 08:40,C_1,8.88,10.04,0.1,30.942,74.08
2017/7/10 08:45,C_1,7.82,10.38,0.3,30.652,74.18
2017/7/10 08:50,C_1,7.68,10.36,0,30.554,74.38
2017/7/10 08:55,C_1,7.3,9.38,0.3,31.104,72.72
2017/7/10 09:00,C_1,6.625,9.06,0.2,30.708,73.06
2017/7/10 09:05,C_1,6.66,8.94,0.3,31.042,72.02
2017/7/10 09:10,C_1,6.76,8.18,0,31.59,71.58
2017/7/10 09:15,C_1,7.16,7.88,0.1,31.996,68.9
2017/7/10 09:20,C_1,6.1,8.1,0.2,31.302,69.92
2017/7/10 09:25,C_1,6.24,8.1,0.2,31.766,68.36
2017/7/10 09:30,C_1,6.1,7.86,0,31.878,68.84
2017/7/10 09:35,C_1,6.36,7.8,0.7,31.552,67.26
2017/7/10 09:40,C_1,6.45,7.68,0.1,32.088,67.6
2017/7/10 09:45,C_1,7.56,7.68,0.2,32.452,66.78
2017/7/10 09:50,C_1,5.96,8.3,0.7,32.352,67.34
2017/7/10 09:55,C_1,6.24,8.62,0.1,32.536,65.96
2017/7/10 10:00,C_1,7.56,9.18,0.1,32.862,64.66
2017/7/10 10:05,C_1,7.68,8.62,0,33.138,64.34
2017/7/10 10:10,C_1,7.4,8.5,0.5,32.9,63.68
2017/7/10 10:15,C_1,7.75,9.08,0.6,32.228,65.4
2017/7/10 10:20,C_1,8.36,8.08,0.6,31.774,66.38
2017/7/10 10:25,C_1,6.64,8.64,0.5,31.986,65.9
2017/7/10 10:30,C_1,6.36,8.64,0.1,32.908,64.54
2017/7/10 10:35,C_1,6.52,8.2,0.3,33.558,62.64
2017/7/10 10:40,C_1,6.48,8.4,0.3,33.49,61.84
2017/7/10 10:45,C_1,5.82,8.1,1.1,33.258,63.7
2017/7/10 10:50,C_1,6.1,7.8,1.1,32.624,64.66
2017/7/10 10:55,C_1,5.75,7.78,1,32.47,65.38
2017/7/10 11:00,C_1,5.82,6.5,0.4,33.6,60.68
2017/7/10 11:05,C_1,4.64,6.08,0.3,33.994,58.56
2017/7/10 11:10,C_1,3.62,5.42,1.4,33.076,59.36
2017/7/10 11:15,C_1,3.74,5.42,1.1,33.18,59.52
2017/7/10 11:20,C_1,4.26,5.42,1.8,32.962,60.28
2017/7/10 11:25,C_1,4.38,5,0.8,33.208,59.72
2017/7/10 11:30,C_1,3.65,5.22,1,33.502,58.74
2017/7/10 11:35,C_1,4.14,6.08,1.4,32.746,60.24
2017/7/10 11:40,C_1,4.4,6.92,0.9,32.928,61.28
2017/7/10 11:45,C_1,5.02,6.7,0.6,33.614,59.94
2017/7/10 11:50,C_1,6.62,5.74,0.8,32.934,60.42
2017/7/10 11:55,C_1,6.52,5.1,0.8,33.588,59.48
2017/7/10 12:00,C_1,3.98,4.75,2,33.108,58.62
2017/7/10 12:05,C_1,5.6,4.7,0.7,33.802,57.76
2017/7/10 12:10,C_1,3.18,5,0.7,34.154,57.7
2017/7/10 12:15,C_1,3.22,4.38,1.7,33.466,58.2
2017/7/10 12:20,C_1,2.12,4.26,0.5,33.422,58.18
2017/7/10 12:25,C_1,2.66,4.14,1,33.736,58.9
2017/7/10 12:30,C_1,2.24,3.72,1.2,33.208,60.12
2017/7/10 12:35,C_1,1.98,3.8,0.9,33.064,59.44
2017/7/10 12:40,C_1,3.625,3.92,0.3,33.43,59.7
2017/7/10 12:45,C_1,1.74,4.26,2.1,32.962,60.94
2017/7/10 12:50,C_1,1.88,4.6,1.7,32.68,61.42
2017/7/10 12:55,C_1,1.88,4.5,1.1,32.95,61.22
2017/7/10 13:00,C_1,2.02,3.92,1.6,33.522,60.3
2017/7/10 13:05,C_1,1.86,3.72,1.3,33.746,59.54
2017/7/10 13:10,C_1,1.2,3.8,1.2,33.25,59.86
2017/7/10 13:15,C_1,1.8,4.075,2.2,33.204,58.8
2017/7/10 13:20,C_1,2.02,4.6,1.6,33.476,57.26
2017/7/10 13:25,C_1,2.14,3.92,2.3,34.024,55.62
2017/7/10 13:30,C_1,1.08,3.96,2.1,34.212,54.82
2017/7/10 13:35,C_1,2,4.6,1.1,34.462,54.66
2017/7/10 13:40,C_1,3.6,5.44,0.9,34.242,55.38
2017/7/10 13:45,C_1,4.78,8.42,1.4,34.298,56.94
2017/7/10 13:50,C_1,6.925,9.72,1.3,33.646,59.1
2017/7/10 13:55,C_1,7.94,10.48,1.6,33.862,58.98
2017/7/10 14:00,C_1,8.6,11.98,1.2,34.64,57.94
2017/7/10 14:05,C_1,9.52,13.98,2.2,34.404,58.16
2017/7/10 14:10,C_1,10.5,14.1,1.9,33.594,61.26
2017/7/10 14:15,C_1,9.4,13.02,1.1,33.76,61.82
2017/7/10 14:20,C_1,8.74,10.9,1.1,34.124,61.7
2017/7/10 14:25,C_1,7.3,11.02,1.1,34.266,61.36
2017/7/10 14:30,C_1,8.9,11.425,1.2,34.562,59.02
2017/7/10 14:35,C_1,8.98,12.6,1.4,33.684,60.4
2017/7/10 14:40,C_1,8.86,11.42,1.5,33.982,59.72
2017/7/10 14:45,C_1,7.68,9.48,0.8,34.388,59.38
2017/7/10 14:50,C_1,4.78,5.2,2.1,33.806,61.26
2017/7/10 14:55,C_1,2.38,4.68,2.6,33.24,62.66
2017/7/10 15:00,C_1,3.08,5.64,1.9,33.416,62.86
2017/7/10 15:05,C_1,2.8,5.64,1.3,33.512,62.56
2017/7/10 15:10,C_1,2.82,4.6,1.4,33.56,62.46
2017/7/10 15:15,C_1,2.92,4.9,1.9,33.284,63.22
2017/7/10 15:20,C_1,2.12,4.9,1.3,33.038,63.48
2017/7/10 15:25,C_1,2.14,4.7,1.7,33.06,62.98
2017/7/10 15:30,C_1,1.62,3.92,1.3,33.056,62.52
2017/7/10 15:35,C_1,3.32,3.4,0.7,33.096,62.44
2017/7/10 15:40,C_1,2,3,0.4,32.952,63.92
2017/7/10 15:45,C_1,6.075,2.54,0.1,32.442,65.92
2017/7/10 15:55,C_1,5.28,4.98,0.2,31.254,72.24
2017/7/10 16:05,C_1,9.12,5.98,0.2,29.882,76.56
2017/7/10 16:40,C_1,5.98,6.2,0.5,25.83,86.25
2017/7/10 17:45,C_1,8.74,9.4,0.7,24.01,97.28
2017/7/10 17:50,C_1,11.4,9.5,0.6,24.036,97.3
2017/7/10 17:55,C_1,11.78,9.18,0.2,23.988,97.32
2017/7/10 18:00,C_1,8.08,12.28,0,24.118,97.48
2017/7/10 18:05,C_1,8.34,12.4,0,24.292,97.64
2017/7/10 18:10,C_1,7.9,12.82,0,24.3,97.64
2017/7/10 18:15,C_1,7.82,10.68,0,24.372,97.76
2017/7/10 18:20,C_1,11.52,9.9,0.4,24.184,97.54
2017/7/10 18:25,C_1,13.26,12.6,0.1,24.332,97.56
2017/7/10 18:35,C_1,16.28,14.1,0,24.272,97.58
2017/7/10 18:40,C_1,17.22,16.675,0,24.292,97.66
2017/7/10 18:45,C_1,17.525,15.4,0,24.326,97.56
2017/7/10 18:50,C_1,11.52,15.18,0,24.454,97.74
2017/7/10 18:55,C_1,12.46,15.28,0,24.39,97.52
2017/7/10 19:00,C_1,14.04,16.28,0,24.49,97.42
2017/7/10 19:05,C_1,12.72,14.32,0,24.442,97.06
2017/7/10 19:10,C_1,13.14,13.56,0,24.34,96.74
2017/7/10 19:15,C_1,13.94,14.64,0,24.428,97.08
2017/7/10 19:20,C_1,15.35,14.74,0.1,24.468,97.3
2017/7/10 19:25,C_1,13.26,15.94,0,24.522,97.32
2017/7/10 19:30,C_1,21.46,16.7,0.4,24.502,97.22
2017/7/10 19:35,C_1,21.18,16.38,0,24.584,97.2
2017/7/10 19:40,C_1,22.22,13.46,0,24.586,96.96
2017/7/10 19:45,C_1,21.32,14.5,0.1,24.654,96.52
2017/7/10 19:50,C_1,21.98,13.56,0,24.632,96.7
2017/7/10 19:55,C_1,20.15,14.86,0,24.652,96.9
2017/7/10 20:00,C_1,18.8,14.42,0,24.712,96.6
2017/7/10 20:05,C_1,13.12,12.8,0,24.744,96.22
2017/7/10 20:10,C_1,14.56,16.46,0,24.732,96.44
2017/7/10 20:15,C_1,15.74,17.74,0,24.682,97.1
2017/7/10 20:20,C_1,14.82,19.02,0,24.74,97.44
2017/7/10 20:25,C_1,13.92,17.42,0,24.71,97.62
2017/7/10 20:30,C_1,12.9,17.02,0.1,24.648,97.66
2017/7/10 20:35,C_1,11.66,17.44,0,24.75,97.5
2017/7/10 20:40,C_1,14.6,14.1,0,24.656,97.14
2017/7/10 20:45,C_1,11.54,15.08,0,24.634,96.78
2017/7/10 20:50,C_1,12.34,14.42,0,24.69,96.54
2017/7/10 20:55,C_1,14.32,14.925,0,24.692,96.32
2017/7/10 21:00,C_1,12.58,16.16,0,24.716,96.4
2017/7/10 21:05,C_1,12.48,15.62,0,24.742,96.52
2017/7/10 21:10,C_1,12.575,15.28,0,24.688,96.56
2017/7/10 21:15,C_1,11.26,15.72,0,24.628,96.38
2017/7/10 21:20,C_1,12.58,14.86,0,24.596,96
2017/7/10 21:25,C_1,14.3,15.72,0,24.672,96.18
2017/7/10 21:30,C_1,12.08,16.14,0,24.654,96.48
2017/7/10 21:35,C_1,12.32,15.08,0,24.656,96.56
2017/7/10 21:40,C_1,12.98,15.5,0,24.682,96.58
2017/7/10 21:45,C_1,13.55,15.94,0,24.742,96.74
2017/7/10 21:50,C_1,18.28,15.92,0,24.762,96.62
2017/7/10 21:55,C_1,21.18,16.48,0,24.792,96.56
2017/7/11 06:00,C_1,19.06,18.94,0,24.366,97.12
